4.356667101383209229e-01 5.803465247154235840e-01 4.211052954196929932e-01 6.426781415939331055e-01 8.146299421787261963e-02 1.923196315765380859e-01 3.646959960460662842e-01 8.020327687263488770e-01 2.013148069381713867e-01 8.739085793495178223e-01 4.193096756935119629e-01 8.585516810417175293e-01 3.094697594642639160e-01 5.311713814735412598e-01 5.255147814750671387e-01 8.350346684455871582e-01 9.839373230934143066e-01 5.206283330917358398e-01 4.218792021274566650e-01 9.658948779106140137e-01 7.184897661209106445e-01 4.640844166278839111e-01 4.938245117664337158e-01 6.320180892944335938e-01 9.252819418907165527e-01 2.907356321811676025e-01 8.759021162986755371e-01 5.313332676887512207e-01 8.117611408233642578e-01 7.004955410957336426e-01 6.947085857391357422e-01 3.703691363334655762e-01 5.959058403968811035e-01 2.600713372230529785e-01 6.858794093132019043e-01 9.063234329223632812e-01 6.887664794921875000e-01 7.318593263626098633e-01 1.457247734069824219e-01 9.149004817008972168e-01 2.235413789749145508e-01 8.404805064201354980e-01 2.692980766296386719e-01 2.651267349720001221e-01 8.352773189544677734e-01 8.246853947639465332e-01 5.235641598701477051e-01 6.362388134002685547e-01 8.275405317544937134e-02 7.594261765480041504e-01 9.039571285247802734e-01 4.233321547508239746e-01 2.194593548774719238e-01 7.234154343605041504e-01 9.644990563392639160e-01 4.548924565315246582e-01 4.086892306804656982e-01 3.085922598838806152e-01 5.022864937782287598e-01 4.389769136905670166e-01 8.655301332473754883e-01 6.382905691862106323e-02 2.836280465126037598e-01 1.001371964812278748e-01 7.813509702682495117e-01 6.555347442626953125e-01 7.767276167869567871e-01 9.624377489089965820e-01 6.623969078063964844e-01 6.598101258277893066e-01 7.758495211601257324e-01 8.181605339050292969e-01 2.500185966491699219e-01 9.035244584083557129e-02 7.534130662679672241e-02 1.410497426986694336e-01 2.538371980190277100e-01 8.451311588287353516e-01 3.683203458786010742e-01 8.901016116142272949e-01 4.226430319249629974e-03 8.175089359283447266e-01 1.194335073232650757e-01 9.194096326828002930e-01 9.175137281417846680e-01 2.411956638097763062e-01 3.030544519424438477e-01 3.380406200885772705e-01 4.641559123992919922e-01 9.292064905166625977e-01 4.669752418994903564e-01 4.509922564029693604e-01 3.103518187999725342e-01 7.607509493827819824e-01 2.990777194499969482e-01 9.180833697319030762e-01 7.743794918060302734e-01 7.364254593849182129e-01 8.228003978729248047e-01 1.703482717275619507e-01
4.921694695949554443e-01 2.435138523578643799e-01 6.643938422203063965e-01 8.011271059513092041e-02 9.562940001487731934e-01 5.459209084510803223e-01 8.940667510032653809e-01 9.609457850456237793e-01 8.307009935379028320e-01 3.231103420257568359e-01 4.748657941818237305e-01 3.669153749942779541e-01 8.172569870948791504e-01 6.898931264877319336e-01 9.968382716178894043e-01 3.126842379570007324e-01 3.561827242374420166e-01 4.810512661933898926e-01 6.235834360122680664e-01 1.832606196403503418e-01 7.572857141494750977e-01 6.791067719459533691e-01 5.225231051445007324e-01 4.942723512649536133e-01 5.369558334350585938e-01 3.462364971637725830e-01 2.669396400451660156e-01 7.139962911605834961e-01 9.309351444244384766e-01 4.731050729751586914e-01 7.090545892715454102e-01 5.159392356872558594e-01 5.142436027526855469e-01 8.396467566490173340e-01 6.443573236465454102e-01 3.777193650603294373e-02 7.557829022407531738e-01 3.921890556812286377e-01 1.585155166685581207e-02 1.103122010827064514e-01 4.818328022956848145e-01 3.134175837039947510e-01 6.169121265411376953e-01 6.733731031417846680e-01 4.635467529296875000e-01 2.195506095886230469e-01 7.358991503715515137e-01 8.728353306651115417e-03 2.615764737129211426e-01 8.269019126892089844e-01 9.526125788688659668e-01 8.270667791366577148e-01 8.226519823074340820e-01 6.549771428108215332e-01 9.915881752967834473e-01 5.532111525535583496e-01 3.388280272483825684e-01 3.231811523437500000e-01 4.682392477989196777e-01 1.659846603870391846e-01 2.632904350757598877e-01 4.735651612281799316e-01 1.690901517868041992e-01 8.459902405738830566e-01 9.035370945930480957e-01 5.739849209785461426e-01 7.378152608871459961e-01 4.022444784641265869e-01 7.289753556251525879e-01 3.789650797843933105e-01 9.569776058197021484e-01 5.139196515083312988e-01 8.049625903367996216e-02 7.906111478805541992e-01 5.320590734481811523e-01 3.851702809333801270e-01 3.213191628456115723e-01 1.096377074718475342e-01 5.141147971153259277e-01 7.637519240379333496e-01 3.062370978295803070e-02 1.767971962690353394e-01 9.848535656929016113e-01 3.983201980590820312e-01 3.192467391490936279e-01 8.705885410308837891e-01 2.005459815263748169e-01 1.042425334453582764e-01 7.959466427564620972e-03 4.409496188163757324e-01 5.423015356063842773e-01 4.070011377334594727e-01 5.726451277732849121e-01 8.473308086395263672e-01 8.955169320106506348e-01 4.533521831035614014e-01 5.566897392272949219e-01 1.970150321722030640e-01 6.749119758605957031e-01 6.256600618362426758e-01
8.511411398649215698e-02 3.565513789653778076e-01 8.679094910621643066e-01 5.348832607269287109e-01 1.292572319507598877e-01 3.301721215248107910e-01 8.226020932197570801e-01 5.815330743789672852e-01 8.103823661804199219e-01 2.366972416639328003e-01 2.551533281803131104e-01 9.831256866455078125e-01 1.937222182750701904e-01 3.635496497154235840e-01 2.643067538738250732e-01 6.624452471733093262e-01 4.448203146457672119e-01 8.644289374351501465e-01 1.744979023933410645e-01 5.355589389801025391e-01 7.051671147346496582e-01 8.689064979553222656e-01 7.763178944587707520e-01 4.747273325920104980e-01 7.855057716369628906e-02 8.360729813575744629e-01 4.194167554378509521e-01 1.838261783123016357e-01 4.389028847217559814e-01 8.425045609474182129e-01 6.816281676292419434e-01 1.316095981746912003e-02 7.572779655456542969e-01 2.937610745429992676e-01 6.978322565555572510e-02 6.254019141197204590e-01 7.751554846763610840e-01 7.062116861343383789e-01 9.566448926925659180e-01 9.164910912513732910e-01 2.727198414504528046e-02 2.579788863658905029e-01 6.161994487047195435e-02 6.308899819850921631e-02 5.650563836097717285e-01 7.760246843099594116e-02 5.198843479156494141e-01 9.303823113441467285e-01 2.443781942129135132e-01 4.812876582145690918e-01 3.725311160087585449e-01 8.432300388813018799e-02 1.926375031471252441e-01 3.711444437503814697e-01 6.478784978389739990e-02 8.977775573730468750e-01 2.144841849803924561e-01 2.173156142234802246e-01 2.051860466599464417e-02 6.321175098419189453e-01 8.154520988464355469e-01 5.422031283378601074e-01 8.355888724327087402e-01 4.660518765449523926e-01 2.918072044849395752e-01 7.894585728645324707e-01 7.427073717117309570e-01 9.476247429847717285e-01 2.280349656939506531e-02 5.046601891517639160e-01 9.036204218864440918e-01 8.698443770408630371e-01 5.425699353218078613e-01 6.838684082031250000e-01 6.940847039222717285e-01 6.267824769020080566e-01 6.038513183593750000e-01 3.997942060232162476e-02 3.755444195121526718e-03 6.124417781829833984e-01 2.174702845513820648e-02 3.944450318813323975e-01 5.832169055938720703e-01 3.806600570678710938e-01 4.276363849639892578e-01 7.191431522369384766e-02 2.600018680095672607e-01 6.424523591995239258e-01 9.100450873374938965e-01 8.818320631980895996e-01 9.250324964523315430e-02 2.753124237060546875e-01 3.767002224922180176e-01 3.834652900695800781e-01 2.936328351497650146e-01 3.233338296413421631e-01 9.781424403190612793e-01 3.201550841331481934e-01 1.585838645696640015e-01 5.226681232452392578e-01
6.320446729660034180e-01 3.592714667320251465e-02 4.957576282322406769e-03 2.140667587518692017e-01 7.655050158500671387e-01 5.003927946090698242e-01 1.837237328290939331e-01 7.880455255508422852e-01 3.517015576362609863e-01 3.005400896072387695e-01 1.096022352576255798e-01 2.008926123380661011e-01 6.352016925811767578e-01 4.537163078784942627e-01 2.395335584878921509e-01 9.801085591316223145e-01 4.911456704139709473e-01 1.929490268230438232e-01 3.262760639190673828e-01 4.848902225494384766e-01 6.557729244232177734e-01 3.857810795307159424e-01 5.370429754257202148e-01 9.425966739654541016e-01 1.299419254064559937e-01 9.349827170372009277e-01 8.378286361694335938e-01 4.461490511894226074e-01 1.459548622369766235e-01 7.303096354007720947e-03 5.804218351840972900e-03 9.725354909896850586e-01 5.698588490486145020e-01 7.074186801910400391e-01 6.309430003166198730e-01 1.133971065282821655e-01 7.767728567123413086e-01 7.695293426513671875e-01 1.788685172796249390e-01 3.955171406269073486e-01 5.976119041442871094e-01 5.191000103950500488e-01 1.718846522271633148e-02 6.381756812334060669e-02 2.437336146831512451e-01 4.698114395141601562e-01 4.708195924758911133e-01 7.596211433410644531e-01 6.086966991424560547e-01 2.423020154237747192e-01 9.256728291511535645e-01 2.722683735191822052e-02 3.817262053489685059e-01 8.839784264564514160e-01 4.400498867034912109e-01 1.268344670534133911e-01 5.820226073265075684e-01 3.556018769741058350e-01 2.906234748661518097e-02 7.049560546875000000e-01 3.554199039936065674e-01 1.991446167230606079e-01 9.220927953720092773e-01 1.974834650754928589e-01 2.378166168928146362e-01 9.498522877693176270e-01 8.365486860275268555e-01 1.748627275228500366e-01 6.745972633361816406e-01 2.144047766923904419e-01 7.591495662927627563e-02 7.401703000068664551e-01 3.380624651908874512e-01 6.442664861679077148e-01 8.416678309440612793e-01 9.968306422233581543e-01 2.045722454786300659e-01 7.947922348976135254e-01 6.549674868583679199e-01 7.809211015701293945e-01 1.628319472074508667e-01 3.092431426048278809e-01 9.875225424766540527e-01 6.000218391418457031e-01 4.786143898963928223e-01 9.098931550979614258e-01 7.788493037223815918e-01 4.857715070247650146e-01 3.853539377450942993e-02 4.958935678005218506e-01 8.704077601432800293e-01 9.884927868843078613e-01 8.654051423072814941e-01 6.116191744804382324e-01 7.140798568725585938e-01 8.630033582448959351e-02 6.585972309112548828e-01 5.303713679313659668e-02 4.354216754436492920e-01 2.399426251649856567e-01
8.439002633094787598e-01 6.142943501472473145e-01 4.698137640953063965e-01 2.405127882957458496e-01 6.367893815040588379e-01 2.656422853469848633e-01 7.487488389015197754e-01 3.258818984031677246e-01 5.816882848739624023e-01 9.810906648635864258e-01 9.503763169050216675e-02 2.031540423631668091e-01 6.920480728149414062e-01 2.532620131969451904e-01 7.873908877372741699e-01 9.000229239463806152e-01 6.846513152122497559e-01 2.761910557746887207e-01 6.018145941197872162e-03 6.351639628410339355e-01 8.355150222778320312e-01 6.299242973327636719e-01 3.612856268882751465e-01 4.324814677238464355e-02 8.750904202461242676e-01 5.353810265660285950e-02 9.060900807380676270e-01 5.471860766410827637e-01 4.970048367977142334e-01 7.483986020088195801e-01 2.174792438745498657e-01 5.915029644966125488e-01 1.991017609834671021e-01 4.799025058746337891e-01 4.319355189800262451e-01 5.980622768402099609e-01 4.404286742210388184e-01 7.243828177452087402e-01 6.050283908843994141e-01 9.302381277084350586e-01 3.572965413331985474e-02 6.374369561672210693e-02 8.669213205575942993e-02 9.513618946075439453e-01 4.247550070285797119e-01 9.365363717079162598e-01 9.347992539405822754e-01 6.511017084121704102e-01 9.107999205589294434e-01 1.634488701820373535e-01 9.261738061904907227e-01 8.436817526817321777e-01 4.159389436244964600e-01 7.503452301025390625e-01 6.169040203094482422e-01 2.797985076904296875e-01 7.506922483444213867e-01 6.448212862014770508e-01 4.510946869850158691e-01 4.957492351531982422e-01 2.773391604423522949e-01 8.073763847351074219e-01 3.050190508365631104e-01 6.474664807319641113e-02 3.419981300830841064e-01 5.777239799499511719e-01 7.180025428533554077e-02 3.230484724044799805e-01 9.986263513565063477e-01 9.875138401985168457e-01 8.863498568534851074e-01 5.628744363784790039e-01 4.418611526489257812e-01 9.557673335075378418e-01 1.038523670285940170e-02 5.950950384140014648e-01 8.722622394561767578e-01 1.009562611579895020e-02 6.703349351882934570e-01 8.364326953887939453e-01 3.685936927795410156e-01 9.399601221084594727e-01 4.208466112613677979e-01 5.090115666389465332e-01 9.606373906135559082e-01 9.077252745628356934e-01 5.576436407864093781e-03 4.580458700656890869e-01 1.121020689606666565e-01 9.394311904907226562e-01 1.255846619606018066e-01 8.258152008056640625e-01 4.931530058383941650e-01 4.529858231544494629e-01 7.761628627777099609e-01 8.903470039367675781e-01 2.074245363473892212e-01 7.789629101753234863e-01 7.220026850700378418e-01 1.889469623565673828e-01
9.497198462486267090e-01 3.712540566921234131e-01 8.611515164375305176e-02 5.746026039123535156e-01 3.184383809566497803e-01 9.453703761100769043e-01 9.352219104766845703e-01 6.660935282707214355e-01 7.408825159072875977e-01 2.703385353088378906e-01 1.301716715097427368e-01 9.639412760734558105e-01 9.990563988685607910e-01 5.504540801048278809e-01 8.705354332923889160e-01 7.627533078193664551e-01 1.965097486972808838e-01 1.908612549304962158e-01 4.153852462768554688e-01 6.846996545791625977e-01 3.048070333898067474e-02 2.356549948453903198e-01 3.489060401916503906e-01 2.314378917217254639e-01 1.430438011884689331e-01 9.282045066356658936e-02 9.946410655975341797e-01 1.565322130918502808e-01 2.060071378946304321e-01 4.459664225578308105e-01 9.240366816520690918e-01 7.370479106903076172e-01 8.978151082992553711e-01 3.067317306995391846e-01 8.376771211624145508e-01 8.107690215110778809e-01 8.371573090553283691e-01 7.146292328834533691e-01 3.522596955299377441e-01 6.617087125778198242e-01 1.941132396459579468e-01 3.386628031730651855e-01 7.642581462860107422e-01 8.685536682605743408e-02 2.563159167766571045e-01 2.403828948736190796e-01 8.838007450103759766e-01 2.372106611728668213e-01 3.879063725471496582e-01 6.341886520385742188e-01 1.721727699041366577e-01 1.642580181360244751e-01 3.840425312519073486e-01 9.144062399864196777e-01 4.662688970565795898e-01 4.739323854446411133e-01 1.591387391090393066e-01 5.535314083099365234e-01 1.777487397193908691e-01 3.757069706916809082e-01 4.340980052947998047e-01 1.306749433279037476e-01 4.645139873027801514e-01 8.898829221725463867e-01 6.176722049713134766e-01 8.687736988067626953e-01 9.824514389038085938e-01 5.494999289512634277e-01 1.310709714889526367e-01 5.495108962059020996e-01 2.533739209175109863e-01 8.180498480796813965e-01 7.204694747924804688e-01 9.574233889579772949e-01 1.946231126785278320e-01 2.619881331920623779e-01 3.128007948398590088e-01 1.258882135152816772e-01 2.968832552433013916e-01 1.862915009260177612e-01 7.391457557678222656e-01 1.557896137237548828e-01 4.463153183460235596e-01 4.307605624198913574e-01 8.969114162027835846e-03 3.508085310459136963e-01 2.431638836860656738e-01 6.519906520843505859e-01 8.174684643745422363e-01 3.991081193089485168e-02 3.281076252460479736e-01 1.396406292915344238e-01 3.759172558784484863e-01 4.249664545059204102e-01 1.983014941215515137e-01 8.271241188049316406e-01 4.177695512771606445e-01 5.382289290428161621e-01 8.260742425918579102e-01 9.504420161247253418e-01
7.866817712783813477e-02 6.519136428833007812e-01 6.293159723281860352e-02 6.737107038497924805e-01 9.791662693023681641e-01 3.782629966735839844e-01 8.082374930381774902e-01 7.118242979049682617e-01 6.860017180442810059e-01 7.324832677841186523e-01 2.881574332714080811e-01 3.765577077865600586e-01 2.725670039653778076e-01 2.792707681655883789e-01 3.590507507324218750e-01 7.724745869636535645e-01 9.703882336616516113e-01 1.711962670087814331e-01 3.897127509117126465e-01 3.057810105383396149e-02 4.232860207557678223e-01 8.131988644599914551e-01 3.397014737129211426e-01 1.526850461959838867e-01 9.353386163711547852e-01 3.308507502079010010e-01 7.770725488662719727e-01 6.375684738159179688e-01 3.858941495418548584e-01 1.381624788045883179e-01 3.750594258308410645e-01 8.310088515281677246e-01 9.241752624511718750e-01 6.014043688774108887e-01 8.771633505821228027e-01 5.856529474258422852e-01 6.090003252029418945e-01 3.961369991302490234e-01 1.736886203289031982e-01 5.881851539015769958e-02 4.326888620853424072e-01 7.257875204086303711e-01 9.287343025207519531e-01 5.482237935066223145e-01 2.163982987403869629e-01 1.671749055385589600e-01 1.161697655916213989e-01 6.014531105756759644e-02 1.534521430730819702e-01 7.500737160444259644e-02 6.151718497276306152e-01 4.921335875988006592e-01 1.237039640545845032e-01 9.678896069526672363e-01 6.294111013412475586e-01 7.415828704833984375e-01 9.994516372680664062e-01 4.436458647251129150e-01 8.579539060592651367e-01 4.911333322525024414e-01 8.278816938400268555e-01 5.140023231506347656e-01 7.146295309066772461e-01 4.034599363803863525e-01 3.356117010116577148e-01 3.138333261013031006e-01 7.983559370040893555e-01 5.008177757263183594e-01 6.537234783172607422e-02 7.305772304534912109e-01 1.277732104063034058e-01 4.003755003213882446e-02 9.972883015871047974e-02 4.212891161441802979e-01 6.982096433639526367e-01 5.530548095703125000e-01 1.523270159959793091e-01 4.001595675945281982e-01 8.194383978843688965e-01 7.926746010780334473e-01 7.161071300506591797e-01 3.044425547122955322e-01 2.203310132026672363e-01 7.934168577194213867e-01 9.244171380996704102e-01 7.862468361854553223e-01 9.249832034111022949e-01 4.762542843818664551e-01 2.567559182643890381e-01 9.959704875946044922e-01 6.310621500015258789e-01 7.470768690109252930e-01 5.858916640281677246e-01 3.601227700710296631e-01 6.231286525726318359e-01 6.743347048759460449e-01 6.430466771125793457e-01 5.103864073753356934e-01 1.044614147394895554e-02 1.125430837273597717e-01
9.804540872573852539e-01 4.841692447662353516e-01 3.348500430583953857e-01 4.417819678783416748e-01 6.307999491691589355e-01 2.498607784509658813e-01 4.083153307437896729e-01 9.606977701187133789e-01 4.539183378219604492e-01 7.090888023376464844e-01 9.891042709350585938e-01 3.520624339580535889e-01 4.934388101100921631e-01 1.883882656693458557e-02 8.904960155487060547e-01 1.726402342319488525e-01 1.946189850568771362e-01 3.154439851641654968e-02 9.046083092689514160e-01 3.926005661487579346e-01 8.124396800994873047e-01 2.988302409648895264e-01 2.659650743007659912e-01 5.531960129737854004e-01 4.333090484142303467e-01 8.681923151016235352e-01 1.883254349231719971e-01 6.376289129257202148e-01 6.139892935752868652e-01 9.047349095344543457e-01 9.576495289802551270e-01 5.609391331672668457e-01 2.549161314964294434e-01 7.586868852376937866e-02 1.361026912927627563e-01 9.210973381996154785e-01 5.219326913356781006e-02 8.761159181594848633e-01 9.076242446899414062e-01 4.564169943332672119e-01 1.599540710449218750e-01 1.722424179315567017e-01 5.092177391052246094e-01 7.210888266563415527e-01 5.256177112460136414e-02 5.665143728256225586e-01 4.343328624963760376e-02 5.053952336311340332e-01 5.848454684019088745e-02 4.354054927825927734e-01 5.754912495613098145e-01 3.591451644897460938e-01 5.552280545234680176e-01 4.774529039859771729e-01 4.629138484597206116e-02 1.729571521282196045e-01 7.982711195945739746e-01 8.500065803527832031e-01 7.113333940505981445e-01 2.537914514541625977e-01 9.930831193923950195e-01 7.297277450561523438e-01 7.251911163330078125e-01 7.703459262847900391e-01 5.520005822181701660e-01 3.319842973724007607e-03 2.618884146213531494e-01 2.120558321475982666e-01 7.550151348114013672e-01 4.239986538887023926e-01 4.628058969974517822e-01 1.164325773715972900e-01 3.468552231788635254e-01 5.248850584030151367e-01 3.481138944625854492e-01 9.153462052345275879e-01 4.052844047546386719e-01 6.066453456878662109e-01 3.517156243324279785e-01 4.408396482467651367e-01 2.662454545497894287e-01 2.055822461843490601e-01 4.996075928211212158e-01 4.439063966274261475e-01 5.868234634399414062e-01 5.113452076911926270e-01 3.485141396522521973e-01 1.633581519126892090e-01 5.410482287406921387e-01 2.142015844583511353e-01 9.423753619194030762e-01 6.226251721382141113e-01 5.119295120239257812e-01 8.036295175552368164e-01 1.016219556331634521e-01 5.354990959167480469e-01 3.920709788799285889e-01 4.042598307132720947e-01 7.842155694961547852e-01 8.205049633979797363e-01
7.064890861511230469e-01 2.315866500139236450e-01 3.619373142719268799e-01 6.841343045234680176e-01 3.078619539737701416e-01 2.125475108623504639e-01 5.943328142166137695e-01 7.416558265686035156e-01 8.691219687461853027e-01 1.166613213717937469e-02 9.869746118783950806e-02 7.236140370368957520e-01 9.251057505607604980e-01 6.609700918197631836e-01 7.344607710838317871e-01 4.532144069671630859e-01 5.734494924545288086e-01 1.789648681879043579e-01 9.323949813842773438e-01 4.382448494434356689e-01 6.756833195686340332e-01 5.415736436843872070e-01 2.401178330183029175e-01 8.780444860458374023e-01 1.750374138355255127e-01 2.084904164075851440e-01 7.876269221305847168e-01 5.352733135223388672e-01 7.274516224861145020e-01 4.259886145591735840e-01 4.745585322380065918e-01 1.690777949988842010e-02 6.243050098419189453e-01 6.212510466575622559e-01 7.121102213859558105e-01 5.733511596918106079e-02 4.889388978481292725e-01 2.334726750850677490e-01 5.454392433166503906e-01 6.562571525573730469e-01 7.806624770164489746e-01 3.045028150081634521e-01 4.701385796070098877e-01 9.650452733039855957e-01 7.511036396026611328e-01 1.161016598343849182e-01 8.267249464988708496e-01 6.864610314369201660e-01 6.019322872161865234e-01 2.385921329259872437e-01 7.524669170379638672e-01 2.878239154815673828e-01 9.943019747734069824e-01 4.125979840755462646e-01 9.166380763053894043e-01 3.749201595783233643e-01 7.409526109695434570e-01 6.180129051208496094e-01 5.548948049545288086e-02 3.263224661350250244e-01 5.204834938049316406e-01 2.291008979082107544e-01 1.444308757781982422e-01 6.453084349632263184e-01 1.367800831794738770e-01 8.755218386650085449e-01 6.143296360969543457e-01 7.585932612419128418e-01 3.192391395568847656e-01 8.595166206359863281e-01 1.989935487508773804e-01 3.871896862983703613e-01 1.455765664577484131e-01 3.273864388465881348e-01 2.383744157850742340e-02 5.199583768844604492e-01 2.738174498081207275e-01 3.862720131874084473e-01 7.392607331275939941e-01 3.144615888595581055e-01 7.939942479133605957e-01 8.882445096969604492e-01 9.328541755676269531e-01 4.281833171844482422e-01 8.546497225761413574e-01 1.719310134649276733e-01 7.241796851158142090e-01 9.878491163253784180e-01 8.827019929885864258e-01 3.474389910697937012e-01 2.626236677169799805e-01 8.123018741607666016e-01 4.932652711868286133e-01 3.927278220653533936e-01 3.071552515029907227e-01 3.837017714977264404e-01 2.636993527412414551e-01 9.708559513092041016e-02 9.103070497512817383e-01 4.088857769966125488e-01
8.233324885368347168e-01 6.866427659988403320e-01 7.672055065631866455e-02 4.466538727283477783e-01 5.859470963478088379e-01 4.989842772483825684e-01 2.884745597839355469e-01 1.401720196008682251e-01 8.555753827095031738e-01 8.732895851135253906e-01 5.314517021179199219e-01 5.340521335601806641e-01 1.466669291257858276e-01 3.282188251614570618e-02 9.098367691040039062e-01 3.596320152282714844e-01 3.444018363952636719e-01 8.006397485733032227e-01 7.203466892242431641e-01 7.868848443031311035e-01 6.859212517738342285e-01 2.100274264812469482e-01 1.986497789621353149e-01 1.294888854026794434e-01 7.957462668418884277e-01 4.930457174777984619e-01 3.119240701198577881e-01 6.618897914886474609e-01 3.398853540420532227e-01 5.055143237113952637e-01 5.587605834007263184e-01 5.234909057617187500e-02 6.403320431709289551e-01 9.165992736816406250e-01 1.228953897953033447e-01 6.721526384353637695e-01 6.253959536552429199e-01 2.861714363098144531e-01 4.848421514034271240e-01 4.869369864463806152e-01 6.266205757856369019e-02 5.145818591117858887e-01 1.957290619611740112e-01 4.450260996818542480e-01 6.337405443191528320e-01 6.232422590255737305e-01 4.743459448218345642e-02 4.738635718822479248e-01 5.909394025802612305e-01 4.569266736507415771e-01 8.678343296051025391e-01 7.234069108963012695e-01 4.793228209018707275e-02 9.219547510147094727e-01 1.256729215383529663e-01 1.961113661527633667e-01 2.420584857463836670e-01 6.401110291481018066e-01 3.146094977855682373e-01 2.160796336829662323e-02 8.586715459823608398e-01 6.349846124649047852e-01 9.498623013496398926e-01 2.140544503927230835e-01 1.829181015491485596e-01 1.330395136028528214e-02 6.170153990387916565e-02 4.452430009841918945e-01 1.826429218053817749e-01 1.240124553442001343e-01 1.628946885466575623e-02 3.265769407153129578e-02 3.832713365554809570e-01 4.033092558383941650e-01 2.894656062126159668e-01 2.674475610256195068e-01 3.668695390224456787e-01 5.040658712387084961e-01 8.246428370475769043e-01 6.346295773983001709e-02 1.605667322874069214e-01 2.809556126594543457e-01 5.171373486518859863e-01 6.844548881053924561e-02 8.870698809623718262e-01 6.435571908950805664e-01 6.378864049911499023e-01 3.773148953914642334e-01 6.625602245330810547e-01 9.388658404350280762e-01 8.124428987503051758e-02 4.030546844005584717e-01 6.339284777641296387e-01 2.475287914276123047e-01 8.777852654457092285e-01 8.375158905982971191e-01 1.169974431395530701e-01 6.937893033027648926e-01 8.062127977609634399e-02 1.963456869125366211e-01
